id,role_0,role_1,role_2,role_3,role_4,role_5,role_6,role_7,role_8,role_9,role_10,role_11,role_12,role_13,role_14,role_15,role_16,role_17,role_18,role_19,role_20,role_21,role_22,role_23,role_24,role_25,role_26,role_27,role_28,role_29,role_30,role_31,role_32,role_33,role_34,role_35,role_36,role_37,role_38,role_39,role_40,role_41,role_42,role_43,role_44,role_45,role_46,role_47,role_48,role_49,role_50,role_51,role_52,role_53,role_54,role_55,role_56,role_57,role_58,role_59,role_60,role_61,role_62,role_63,role_64,role_65,role_66
Occipital Sup L.6,19,172,94,77,306,137,2168,1671,544,865,499,57,223,189,144,204,49,13217,2516,3230,27319,27216,802,1120,639,7464,2299,5217,10643,16333,4738,219,895,294,463,574,1165,749,653,3855,2124,3917,1812,499,590,384,5,7,1324,1539,724,117,65,931,734,380,28,131,421,682,472,80,5,175,226,164,0
Occipital Mid L.7,14,155,47,44,369,42,1766,1014,536,525,179,51,187,80,63,270,10,12507,1968,1243,21293,16286,1135,828,115,7219,1413,1818,8046,9994,2127,291,863,135,309,914,1178,308,180,2914,1367,1840,976,111,595,240,5,2,1290,720,192,143,12,806,425,110,30,101,348,336,139,71,4,149,75,53,0
Occipital Mid L.8,16,130,53,67,268,48,1333,816,249,668,207,31,202,184,121,197,14,8648,1430,1012,16679,10900,587,902,135,3080,1538,1688,5301,8975,1574,128,492,107,209,261,1106,566,234,1075,1387,2661,921,98,319,167,3,1,249,1251,211,141,64,551,808,252,9,57,225,523,424,74,33,203,241,114,0
Occipital Sup L.7,9,101,2,34,359,0,1071,43,190,451,1,4,153,12,71,508,0,10132,141,0,12593,658,1042,887,0,2223,1418,17,4654,4964,7,252,86,0,18,242,1372,33,0,985,1208,193,681,0,138,2,2,0,158,949,0,204,0,473,70,0,1,8,127,451,6,17,0,170,30,90,0
Precuneus L.9,19,128,87,84,219,140,1230,1218,271,750,400,33,135,259,170,107,91,7369,2135,3045,14964,14589,528,856,552,2914,1378,3376,3689,10914,3011,149,442,137,106,355,637,692,679,932,928,3352,1147,190,247,243,2,0,325,1768,536,42,93,518,613,443,22,77,130,447,684,71,42,108,382,184,0
Precuneus L.10,17,130,74,62,273,96,1228,990,283,542,337,54,220,148,99,168,29,7785,1817,1610,15790,11989,683,663,394,3533,947,2508,4435,7708,2053,198,768,181,223,394,1072,408,366,1144,1459,2505,818,303,350,304,2,3,329,839,391,142,74,696,652,225,25,111,269,397,363,127,4,242,146,85,0
Precuneus R.1,18,162,70,83,482,101,1838,1371,726,981,281,41,160,255,179,524,66,14246,4327,2649,20004,19486,2955,1990,298,8161,2481,3282,8251,18739,3339,429,682,205,258,2269,1292,841,482,4093,1157,4451,2900,137,553,258,1,0,2777,2330,285,81,173,1052,780,273,29,109,299,597,706,59,8,87,417,215,0
Cuneus R.3,22,276,138,93,838,302,3114,3415,1284,1309,786,97,439,282,170,812,293,24579,10246,10846,33977,57115,4408,2537,1554,15066,4379,9817,14801,30448,10069,667,1891,758,506,3199,2952,1362,1353,7954,3158,8747,4487,831,1105,645,16,3,4357,2307,1182,329,105,2575,1655,741,125,208,1399,955,768,191,18,523,300,170,0
Precuneus R.6,17,128,57,79,295,67,1689,866,339,870,213,31,125,228,172,231,28,12011,1971,1442,18668,13905,1036,1495,188,4228,1944,2262,8836,13854,1626,337,508,106,280,471,844,791,300,2972,1242,3205,1906,96,356,190,4,1,671,2180,201,54,150,541,594,216,12,99,108,550,587,42,14,77,390,210,0
Occipital Mid R.8,25,247,191,109,711,584,2720,3901,1154,1219,1112,95,309,417,187,675,742,21215,11111,17465,28702,58930,4289,2266,3415,12837,2940,12102,12684,32570,12589,508,1648,987,480,3514,2106,1247,2819,6166,1931,9424,3975,1091,1128,744,7,7,4208,1965,1397,232,231,1810,1547,1165,88,191,857,715,1111,146,59,211,437,183,0
Precuneus R.8,22,149,128,103,317,246,1641,1652,351,937,726,60,210,370,198,229,148,11356,3427,4253,19610,23139,967,1391,1260,4113,1772,6147,7902,15486,4587,335,750,361,153,462,1167,1042,1369,2541,1408,5337,1833,672,322,473,4,0,651,2008,981,103,193,646,1009,928,36,138,236,617,1049,146,59,176,446,210,0
Insula L.2,23,292,121,132,1051,193,2327,2356,1167,1712,755,232,946,452,371,1233,84,20220,6530,4433,17424,25340,5611,3770,1053,10835,3755,7732,5297,21377,5446,327,4532,790,454,2941,6717,1669,1228,3198,5535,10909,4275,687,2085,1292,49,27,2468,4272,1403,1373,190,4588,3147,905,359,980,2990,2777,1771,996,61,2053,823,650,0
Calcarine L.4,22,308,137,94,942,275,3541,3511,1676,1369,842,94,700,231,192,866,185,28521,10020,9270,29580,56396,4969,2622,1588,20418,4592,10626,15198,32452,9871,770,2171,756,552,4419,4396,978,1213,10038,6561,10951,4589,1165,1554,426,3,1,6026,2572,1395,678,96,4720,1800,375,209,191,3060,1491,801,372,0,1070,268,229,0
Angular R.1,15,132,40,65,348,32,1397,758,304,734,140,38,140,144,139,400,5,11517,2314,883,15195,10900,1179,1139,80,3853,1909,1403,4655,10200,1612,229,592,101,149,623,906,464,165,1208,982,2242,1094,37,380,198,2,0,408,1763,151,61,39,533,490,124,26,84,111,495,341,74,6,107,246,171,0
Parietal Inf R.3,21,190,130,80,528,307,2045,2439,434,899,675,48,183,199,149,710,317,16856,6844,8472,21151,36067,1583,1606,1495,5715,2349,7824,6576,15618,6951,404,953,380,305,628,1316,615,1202,2126,1446,4259,1490,651,425,306,1,0,620,1620,998,119,66,704,677,337,16,94,163,554,484,91,7,118,256,172,0
Precuneus R.7,18,109,73,80,165,94,1156,836,211,707,319,25,130,248,155,63,38,6790,1180,1540,13926,10347,346,806,325,2460,1333,2614,3585,9597,1558,106,301,104,155,242,564,687,501,848,941,3034,1125,168,268,153,1,1,253,1652,363,50,107,494,574,378,11,59,100,386,616,64,48,126,359,157,0
Frontal Inf Orb L.5,10,69,27,18,142,22,551,347,86,150,63,13,49,24,11,120,2,3669,640,381,5541,3828,221,190,50,776,304,483,1774,1729,386,90,184,35,16,93,262,50,43,266,317,394,124,22,38,35,1,0,54,101,31,37,3,104,80,28,1,10,24,40,18,17,1,17,10,2,0
Frontal Inf Orb R.1,12,84,37,29,157,33,990,479,132,317,107,11,53,57,23,88,6,7192,819,587,9364,6886,319,450,72,1942,829,1028,4123,4853,646,120,150,35,19,134,326,279,119,962,402,835,500,49,123,31,0,1,130,301,57,20,10,157,144,75,2,16,31,86,64,17,6,14,31,6,0
Frontal Inf Tri R.1,18,182,104,49,574,237,2048,1951,433,671,419,75,161,115,45,795,217,19082,5549,6044,24184,30492,1834,1590,999,5819,1895,5293,6994,11896,3791,522,1533,519,300,689,1261,573,646,2072,1403,2955,1268,341,485,393,2,2,534,576,325,195,43,568,477,242,78,141,230,296,172,59,7,71,47,21,0
Frontal Inf Orb R.2,19,184,94,77,625,157,1744,1529,700,1213,461,48,237,205,146,825,79,14669,4577,3500,14496,19135,3128,3321,686,7395,3507,6250,6043,16201,2785,553,801,237,312,2002,2314,1362,760,3407,1292,4117,4772,353,528,313,2,3,2049,2712,605,233,64,1527,968,353,20,110,505,999,551,101,11,171,238,176,0
Insula R.6,18,191,73,80,662,93,1879,1422,782,1319,329,29,224,231,163,821,50,16268,4341,2460,15071,19583,3486,3721,290,8456,3834,5126,6067,17180,2878,571,546,135,341,2166,2256,1388,526,3796,1330,4510,4952,183,521,192,0,0,2151,3135,407,273,89,1630,1009,375,16,71,608,1038,600,52,23,150,315,202,0
Frontal Inf Tri R.4,12,140,40,26,542,44,1580,861,306,365,118,42,115,32,26,1053,16,17218,2927,1174,16567,14145,1694,1003,123,4435,1117,1453,5225,5970,1265,512,889,192,92,472,996,133,78,1308,1065,1063,526,61,285,106,5,2,345,367,100,223,8,354,146,36,47,62,138,208,44,15,0,49,13,16,0
Frontal Mid R.19,11,113,34,21,310,34,1254,654,262,306,84,22,63,36,11,283,12,10611,1647,902,13035,10041,868,649,63,3757,1059,1140,3792,4851,762,309,387,80,122,476,488,187,90,1115,519,792,533,38,204,62,2,0,286,167,32,41,8,311,156,46,10,28,60,57,26,15,1,21,13,1,0
Calcarine R.4,28,414,218,160,1320,586,4239,5862,2067,2236,1708,183,1357,494,488,1245,547,34613,16923,21731,30981,89690,6929,3914,4601,22601,6467,20892,15865,47414,21118,911,4192,1559,1273,5271,8662,1782,3096,10645,11301,22418,6638,2475,2712,1277,5,4,6161,5778,4263,1775,164,8425,4621,1271,252,563,5438,4003,2075,879,27,3348,981,975,0
Temporal Mid R.9,13,152,36,42,442,20,1346,891,624,577,123,14,164,90,53,416,2,10273,2733,704,12320,12417,2076,948,37,6648,1667,1563,4389,9116,1782,236,229,33,103,1610,1201,349,102,2304,979,1998,1424,67,267,57,0,1,1849,741,101,124,16,941,526,118,6,20,400,307,145,35,13,92,86,28,0
Rolandic Oper R.1,25,297,142,158,836,283,2456,2969,1113,2207,871,148,828,675,471,824,201,17954,7012,7907,20444,36624,3484,4144,1452,9836,6859,9922,6644,28158,8204,383,2370,777,518,2140,5911,2764,1989,3768,4871,14075,5456,688,1649,950,7,13,2719,6800,1454,665,529,4355,4681,1310,183,573,2302,3132,2546,804,109,1493,1563,809,0
Rolandic Oper R.2,18,252,49,104,838,28,2249,1067,1088,1697,210,117,643,280,298,1028,4,18846,2514,806,17662,12541,3896,3748,64,10202,5854,2596,6788,18072,1906,363,2132,137,283,2366,5494,1434,208,3970,4326,4957,4716,94,1525,511,11,5,2938,4873,284,578,68,4070,2195,293,221,438,1923,2474,792,556,53,1059,703,497,0
Rolandic Oper R.3,31,268,260,205,485,768,2384,4045,910,2317,2093,146,693,1050,584,225,799,12916,6783,16567,19127,46210,1520,2842,5749,7749,5211,20833,7816,32434,15025,232,2055,1213,634,1202,3466,4248,5829,4288,4834,17633,5774,3044,1504,1419,10,16,2374,6935,4051,237,981,3848,5024,3247,222,576,1779,3004,4625,750,214,1185,2014,912,0
Angular R.2,20,176,100,90,505,143,2058,1859,427,969,542,35,223,287,168,709,49,18922,5799,3858,21841,28637,1749,1566,622,6661,2570,5735,6918,15838,5761,366,642,203,270,769,1541,985,894,2096,2032,5163,1583,495,438,248,1,0,587,1854,718,151,97,863,1039,661,13,72,306,561,726,80,43,198,374,166,0
Occipital Mid R.4,16,175,66,54,536,81,1692,1381,501,672,275,73,213,131,73,603,23,15926,4154,2313,19232,20520,2024,1265,280,6519,1966,3118,6009,10927,2957,318,1136,315,284,1045,1572,457,367,1736,1007,2922,1296,197,578,360,5,3,746,865,261,102,34,931,684,226,58,128,310,334,258,128,11,182,111,52,0
Occipital Mid R.6,10,115,18,27,331,9,1364,380,311,351,38,26,126,41,32,323,0,12275,927,269,15028,6423,1037,680,15,4086,1109,353,6666,5322,410,255,456,35,117,560,835,174,23,1483,949,757,612,8,332,62,2,0,371,393,19,122,10,501,260,18,12,46,217,190,65,40,1,91,32,19,0
Fusiform L.1,7,61,9,12,150,3,491,134,125,148,15,11,31,6,11,160,0,3412,239,63,4343,1489,328,279,3,1246,345,156,1391,1488,88,88,156,9,23,202,253,25,6,332,121,108,213,0,111,28,1,0,111,142,12,16,0,138,25,0,7,10,21,55,6,4,0,10,3,5,0
Temporal Inf L.8,16,94,70,50,140,103,720,738,174,404,266,46,88,139,52,79,46,3460,971,1418,7324,7209,303,463,350,1552,601,1889,1995,4388,1296,79,466,190,109,225,347,366,392,510,457,1597,562,169,292,219,0,4,148,453,181,32,63,308,335,259,22,120,89,171,237,43,13,32,91,19,0
Temporal Inf L.11,15,83,58,47,131,73,669,568,136,372,209,26,85,117,56,63,29,3290,806,922,5856,5333,251,421,224,1248,564,1499,1667,3827,898,82,308,84,101,154,390,294,271,467,547,1243,490,103,202,132,0,1,105,515,180,27,41,303,316,192,4,58,64,176,182,34,21,44,89,33,0
Fusiform L.7,14,107,59,32,238,107,787,879,221,290,157,35,76,73,27,178,92,4652,1884,2274,8179,9021,583,425,268,1955,480,1263,2547,4165,1260,112,400,178,94,360,372,201,238,687,444,1074,378,49,272,126,6,3,205,256,83,63,35,256,264,82,20,53,73,88,106,31,3,26,36,9,0
ParaHippocampal R.1,7,57,6,15,131,0,574,83,106,181,8,5,34,14,13,118,0,3967,137,0,5675,1179,264,318,0,1203,431,78,2251,1952,51,94,47,0,7,157,253,72,0,474,232,155,246,1,77,12,2,0,88,170,2,19,0,141,55,4,1,8,24,60,14,4,1,11,8,5,0
Temporal Inf R.6,14,97,53,38,198,61,737,624,181,347,186,55,90,81,36,137,24,4298,1037,896,7260,6207,475,519,167,1566,630,1461,2166,3739,1004,87,653,164,101,266,482,238,221,526,471,1009,481,125,320,240,4,1,153,356,133,55,20,288,267,126,28,126,85,146,119,46,6,37,48,12,0
Fusiform R.10,18,165,106,47,460,264,1673,1962,630,479,390,51,131,124,38,384,296,13257,5400,7064,15315,27432,2204,804,1022,8232,835,3862,7495,12584,3981,253,738,441,154,1463,847,332,675,3772,940,2662,1419,255,416,222,6,2,1778,362,255,120,57,725,405,249,33,73,296,165,173,33,17,50,51,10,0
Temporal Inf L.2,18,110,90,63,145,158,942,1023,189,499,388,46,128,190,80,66,106,4080,1230,2448,10369,11445,254,427,597,1936,833,2700,3183,5925,2165,78,480,258,149,174,460,488,662,671,777,2301,654,285,277,244,3,3,158,709,336,39,90,431,559,384,13,101,110,256,386,71,15,72,159,40,0
Temporal Mid L.2,20,140,112,78,263,206,1097,1515,284,675,573,58,177,252,109,160,111,5762,2560,3962,10590,16903,613,814,951,2988,1177,4630,4021,8681,3800,133,706,335,115,378,914,534,1044,1417,876,3875,1080,565,272,379,1,1,420,988,579,100,112,548,768,588,24,147,168,367,578,105,28,114,230,59,0
Temporal Inf L.4,12,98,29,37,206,14,886,440,205,372,83,19,114,82,41,123,2,5331,859,262,9839,5481,540,464,21,2283,800,721,3660,4371,643,134,253,29,68,307,670,251,55,792,750,1076,556,35,155,82,0,0,206,416,49,49,21,418,374,94,4,32,116,185,120,36,14,73,68,16,0
Temporal Inf L.6,9,98,19,17,290,11,966,395,275,221,36,20,64,28,9,281,0,8024,1106,328,10066,5877,1047,386,19,3398,671,392,4543,3447,379,152,312,38,76,542,491,106,18,1376,371,553,415,12,172,43,2,1,495,108,10,60,10,258,139,18,11,24,73,58,28,20,4,17,6,1,0
Temporal Inf L.7,15,110,56,49,233,67,765,747,182,467,195,43,120,137,56,192,27,4505,1402,1148,8122,7598,520,638,178,1560,959,1636,2172,4412,1229,80,562,153,99,211,696,371,275,522,459,1804,606,112,261,206,1,3,144,564,119,74,65,360,487,187,12,103,95,230,255,48,21,63,103,23,0
Temporal Inf L.9,11,113,29,26,241,14,1342,550,378,302,89,25,114,41,21,146,0,9960,1046,343,12082,8929,729,303,26,5659,744,944,6586,5606,809,199,320,38,116,596,648,101,57,2699,997,891,751,53,170,100,4,0,882,247,55,86,3,599,231,58,19,37,195,117,53,26,2,66,16,7,0
Temporal Mid L.6,16,123,63,57,275,76,908,929,229,520,249,56,142,156,79,215,19,5374,1906,1555,8706,10118,641,660,259,2263,998,1940,3068,5604,1816,128,758,218,62,311,817,327,313,937,734,2359,661,182,303,293,10,1,251,745,194,103,81,403,522,213,30,126,135,302,357,84,11,74,144,47,0
Temporal Inf L.10,11,86,27,28,180,17,533,334,165,294,70,31,85,52,26,118,2,2940,594,240,4697,2720,407,401,30,1354,754,602,991,2334,310,114,339,59,72,250,494,171,56,381,375,681,433,24,208,85,1,2,126,261,40,47,12,266,228,55,25,71,98,152,62,24,5,37,35,9,0
Temporal Inf R.5,12,99,31,35,229,18,792,457,181,366,87,26,107,82,33,196,1,5335,882,328,7964,5351,529,537,28,1801,808,796,2921,3701,602,111,364,45,93,240,688,245,85,627,558,1069,517,31,166,95,2,0,153,344,42,65,17,351,394,98,8,64,96,157,111,32,20,55,52,10,0
Temporal Inf R.8,11,87,30,25,188,22,532,357,188,271,80,40,81,44,19,107,4,3006,611,294,5006,2835,497,390,45,1545,661,679,1035,2267,333,85,454,60,68,300,460,175,66,366,338,610,477,28,252,134,4,0,174,211,43,51,4,301,190,63,33,85,91,103,51,33,2,32,19,5,0
Temporal Inf L.1,4,29,3,3,50,0,221,25,66,26,3,4,14,0,1,26,0,1006,34,0,1732,201,130,23,0,643,44,22,416,219,0,55,35,0,4,92,55,0,0,183,84,12,36,0,26,4,0,0,63,5,1,11,0,52,0,0,1,2,21,8,0,0,0,2,0,0,0
Temporal Inf L.5,10,67,18,27,122,9,560,178,118,253,38,16,70,41,32,66,0,3049,247,108,4590,1717,276,296,13,1209,506,318,1328,2366,93,101,186,18,31,154,371,128,26,396,443,408,338,8,127,37,2,0,87,344,21,39,11,247,133,19,5,30,54,120,55,30,1,48,38,18,0
Temporal Inf R.4,7,65,5,16,167,1,498,75,132,179,3,9,59,16,15,146,0,3385,164,15,4314,717,432,268,0,1210,442,31,1166,1414,17,112,109,5,28,219,416,47,1,384,365,177,258,0,109,5,0,0,117,173,0,40,3,203,79,2,8,12,60,78,6,19,1,29,17,5,0
Temporal Mid R.7,16,118,63,57,227,71,987,869,272,553,255,42,132,159,75,129,17,5626,1541,1350,9102,10025,565,658,233,2794,1226,2204,3416,6628,1708,106,487,155,102,427,750,490,328,1269,752,2163,1011,177,294,233,2,0,435,790,215,66,61,475,538,258,25,90,117,275,324,68,28,85,140,39,0
Temporal Inf R.9,15,107,64,41,258,109,751,860,223,366,205,50,86,95,46,262,77,4803,2124,2026,7130,8047,781,443,332,1836,665,1617,1984,4385,1417,94,627,225,118,372,448,277,302,586,439,1319,568,75,352,209,4,8,192,434,162,50,34,328,278,128,30,89,78,140,150,41,9,45,72,24,0
Frontal Inf Orb R.4,9,44,20,16,72,14,359,224,69,90,39,1,18,20,11,67,2,1920,457,268,2610,2424,161,66,24,629,92,210,839,1158,289,43,5,1,0,87,42,41,28,258,108,160,84,5,7,3,0,0,50,65,19,5,0,38,30,17,0,1,10,31,19,2,0,4,10,2,0
Fusiform R.6,10,111,26,19,304,21,1287,520,497,291,56,24,70,33,10,210,5,10682,1370,573,11576,8265,1620,603,33,7141,1048,740,5520,5774,495,242,271,54,126,1371,567,161,50,3105,534,713,1096,22,170,61,1,3,1671,181,15,23,11,486,196,31,16,29,149,60,31,20,0,13,12,0,0
Temporal Inf R.1,20,129,115,75,223,220,1251,1474,280,601,592,46,142,226,102,131,131,6894,2522,4009,14448,18557,533,665,1042,3200,817,4605,6080,9108,4015,223,495,321,121,434,633,492,1051,1422,1129,3111,938,605,284,303,5,3,338,871,626,49,81,529,575,543,29,99,159,316,494,54,22,89,193,57,0
Temporal Mid R.2,19,128,102,69,183,191,1064,1262,282,630,471,57,149,219,88,81,129,5018,1590,3160,10160,14363,379,612,782,2914,1319,3874,3592,8041,2749,99,614,336,131,374,631,645,868,1326,786,3025,1156,400,312,334,0,3,417,873,413,48,108,517,690,465,31,140,160,320,467,86,23,82,178,43,0
Temporal Inf R.3,11,110,23,32,292,8,1050,442,260,376,66,21,120,51,40,255,0,7427,1088,187,12090,6222,805,573,12,3040,1043,685,5134,4725,641,259,295,35,64,455,812,125,31,1324,908,934,661,36,156,77,2,0,323,504,44,97,9,432,270,35,12,29,145,206,96,36,1,78,42,24,0
Fusiform R.5,33,385,254,274,1105,655,3291,5022,1586,3996,2343,130,1521,1223,1235,945,559,22684,12497,16996,20058,60388,5707,8073,5323,12725,11148,30077,10628,47468,19391,525,2105,1051,1074,3297,10282,6809,6099,6461,9455,27886,12530,2974,2454,1348,9,1,4113,16595,7389,1648,669,9574,9238,3389,138,484,4682,10181,6605,867,64,4488,4170,3679,0
Temporal Inf R.7,17,197,76,60,710,95,2055,1696,1088,862,357,47,250,141,87,1071,23,17415,6202,3034,17974,23874,4792,1993,365,12927,2160,4716,8850,18459,3765,551,857,234,195,4254,2118,476,487,5573,1747,3935,3470,311,568,291,2,1,4213,1328,392,245,21,1992,826,299,49,56,952,559,276,86,1,184,135,70,0
Cingulum Mid L.1,7,50,10,11,111,0,927,110,139,126,25,1,31,0,10,96,0,8391,227,0,11458,2087,322,208,0,3235,247,259,6961,2566,81,168,2,0,3,200,196,0,0,1405,586,62,272,10,13,5,0,0,237,135,20,17,0,170,0,0,0,0,51,48,0,0,0,15,0,5,0
Cingulum Mid L.4,20,356,95,95,1976,135,4364,2739,2523,2181,521,93,829,263,221,3850,58,54573,14265,4985,40056,43053,15480,7258,628,28300,9522,10437,20504,39539,5563,2518,2848,394,626,10769,11173,2226,746,14123,6818,9502,11441,411,2336,460,23,0,11441,5391,890,1427,61,8964,2758,518,241,225,4217,2463,759,471,23,1458,448,303,0
Paracentral Lobule L.3,29,504,191,215,2188,448,5189,5153,2998,4625,1485,304,1863,843,878,3938,399,54240,19323,15113,39295,72851,13938,12874,3042,28054,21012,27862,19658,67758,13410,1958,6652,1605,2279,9384,19064,5904,3441,13721,11738,27751,18993,1408,6242,2672,98,6,11266,18037,4184,2543,527,16899,8747,1657,535,1464,8305,10280,4146,1607,121,5125,2403,2423,0
Cingulum Mid R.1,6,51,5,10,112,0,924,65,139,126,10,1,31,0,10,96,0,8391,123,0,11434,1178,324,206,0,3228,292,122,6952,2404,36,169,2,0,0,198,196,0,0,1404,586,31,272,0,14,4,0,0,237,141,10,17,0,170,0,0,0,0,51,48,0,0,0,15,0,5,0
Cingulum Mid R.4,13,211,28,50,1030,8,2910,720,1687,1082,95,17,348,94,89,1749,0,30064,3121,214,31009,12053,9292,3967,12,20486,3353,1658,15528,17340,848,1738,466,26,131,8459,3925,785,44,9284,3398,2509,7094,45,620,40,0,0,9025,2064,99,578,12,4062,771,91,18,31,1817,977,179,78,10,382,140,83,0
Postcentral L.5,32,496,276,220,2022,744,5862,7500,2890,4252,2622,141,1671,804,790,3294,784,57120,27678,26457,45805,123386,13315,11844,6503,31486,18126,45215,23363,85090,29965,2440,3830,1180,1084,9226,16366,5149,4943,16652,13729,35988,15945,4986,3822,1561,14,8,10797,14923,7930,2176,491,15655,6906,2728,108,555,7309,8661,3956,630,95,4299,1576,1968,0
Postcentral L.10,41,596,434,386,1941,1511,5498,11239,2633,6419,5038,503,2588,2317,1794,2625,1925,44365,33919,50677,36555,162704,8247,13211,15734,21495,24834,73608,17938,97623,60729,1822,9936,5597,2342,5755,18394,12058,16135,11383,16857,73053,18407,10578,7258,5515,195,66,8204,29014,17194,2693,2115,17823,18350,9476,637,2871,8771,14664,14860,3631,380,8354,7687,5186,0
Postcentral R.2,40,481,256,524,1480,362,3487,5698,1607,7639,2637,337,2374,3368,3513,2045,123,29617,16234,10634,26173,70500,6116,16499,2235,11863,26206,33292,8444,75453,28080,678,5517,1317,1090,2931,17100,14081,6191,4072,10093,64958,19024,3468,3657,4340,84,54,3173,50521,8020,1819,2241,10253,21034,9614,329,3013,5691,23070,23557,3037,1337,8753,20006,14598,0
Postcentral R.5,37,599,353,313,2819,996,5128,10062,2991,5782,3964,303,2557,1439,1371,5400,906,51934,42674,37974,40493,141509,18255,16740,9807,24556,22842,63948,15254,92748,48111,1992,8051,2801,1483,8936,26080,7759,9862,10734,13122,61164,18549,8437,5446,3468,66,24,9378,23391,13982,4646,764,18128,13311,5886,421,1470,9732,14710,7972,1957,222,8072,4084,4123,0
Paracentral Lobule R.1,39,531,361,380,1563,1243,4757,7845,2438,5939,3687,602,2595,2254,1955,1850,1765,39484,19657,33672,35880,97304,7383,12033,11214,19774,21514,48209,14646,79592,31207,1224,9103,5029,3683,5351,16859,10509,13068,8655,14708,54125,18819,4630,8142,6474,123,179,6818,28886,12519,2508,2192,16249,18992,7060,958,3774,9371,16560,13971,4027,453,9109,8813,6566,0
Precentral R.6,24,399,167,109,2364,460,4663,5807,2544,1796,945,190,597,404,215,6060,463,58050,35803,23469,44409,99919,20599,5495,2750,30236,5563,13966,19886,61229,18786,2064,5525,1729,1183,12264,6480,1506,2008,13174,5220,15295,7015,824,3179,1270,22,20,11211,3420,1298,1240,300,4613,2747,952,338,486,2760,1278,1235,316,39,550,523,234,0
Frontal Sup R.9,22,465,71,160,2307,57,4688,1957,3008,3190,373,297,2012,503,607,4458,3,56222,6508,1709,39923,26160,15976,9070,211,30886,11846,5178,15639,38609,3340,2193,5129,506,1610,10549,21134,3053,434,12470,11777,10662,10962,206,5873,1395,71,12,10945,10466,643,3865,215,15725,7051,572,946,1198,10483,7649,1900,2068,92,5641,1583,1456,0
Cingulum Ant L.1,6,28,10,5,20,4,198,83,58,39,13,2,7,2,1,3,0,597,51,46,2091,765,34,21,4,524,60,91,414,413,46,11,9,3,8,38,20,9,4,166,34,24,74,4,7,4,0,0,64,6,2,0,0,24,9,0,0,1,11,5,1,0,0,0,0,0,0
Cingulum Ant L.2,2,9,0,1,2,0,69,0,14,9,0,0,0,0,0,0,0,148,0,0,1058,0,1,2,0,156,19,0,183,67,0,1,0,0,0,2,0,0,0,38,0,0,14,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parietal Inf L.3,30,428,248,187,1817,831,5003,6830,2453,3342,1737,169,951,977,515,2658,1362,51375,26751,32128,47301,111808,11533,9715,5207,30383,12254,26918,22237,80545,24251,2086,4153,2003,1103,9342,10479,5804,5513,13649,7248,28503,13390,1786,2872,1463,16,12,9731,9811,2983,1394,1062,7379,7549,2658,224,462,4021,3734,4050,550,155,1328,1822,807,0
Cingulum Mid L.3,6,75,11,4,303,6,1389,221,464,62,13,7,39,0,1,392,0,15343,835,140,15306,4297,1933,118,9,9813,221,183,8889,2222,81,647,182,13,31,1496,377,0,0,4432,616,113,175,3,114,7,1,0,1761,17,3,54,0,363,0,0,3,4,192,12,0,0,0,9,0,0,0
Precuneus L.3,11,197,28,27,1050,16,3038,803,1518,627,88,24,246,28,33,2029,2,37599,4124,585,28253,13776,8924,2102,34,23590,3026,1812,15795,14610,827,1842,676,54,121,7261,2785,155,52,10767,2681,1354,3058,44,1048,44,10,0,7024,819,89,515,0,2735,294,28,46,49,1388,458,33,53,0,183,25,23,0
Precuneus R.3,14,264,59,32,1498,81,3577,1940,1776,706,210,89,304,45,28,3484,17,46683,9806,3577,37902,35289,11163,2466,321,26545,3479,4057,17956,20582,2978,1760,2648,342,606,8291,4032,272,179,9780,2948,2760,3433,156,2047,275,31,2,7352,644,162,616,2,2898,607,72,172,169,1468,325,56,146,2,169,23,11,0
Frontal Mid L.2,9,117,23,13,520,19,1249,514,356,234,43,28,66,18,4,1138,5,15342,2088,530,13452,7650,2157,691,25,5442,1004,686,3673,4012,404,347,559,80,146,1018,850,107,40,1319,390,510,502,16,270,51,5,1,521,88,10,72,4,365,105,14,21,28,134,38,6,25,2,14,4,0,0
Frontal Mid L.5,14,152,59,32,633,91,1407,1181,302,429,190,52,131,55,28,1358,45,15599,4434,2511,14088,15769,1912,1193,313,3929,1142,2275,3879,6260,1758,361,1197,229,183,596,1187,218,184,1025,981,1664,610,106,360,204,6,0,247,320,135,258,11,387,204,88,36,101,169,241,91,25,3,61,9,16,0
Frontal Mid L.7,9,89,22,14,284,18,811,369,182,195,40,27,47,20,6,419,4,7157,972,381,8419,4723,802,482,27,2171,544,474,1870,2504,267,204,484,62,52,347,395,87,34,593,338,400,305,11,158,66,1,0,170,94,9,47,4,178,96,14,12,26,56,39,19,17,1,5,2,1,0
Cingulum Ant R.1,5,25,7,3,20,3,165,58,49,24,6,3,6,0,1,2,0,478,30,33,1861,526,49,16,3,404,33,44,317,247,16,11,22,3,5,34,22,0,0,123,28,11,44,0,7,4,0,0,56,6,2,0,0,14,0,0,0,1,10,6,0,0,0,0,0,0,0
