id,role_0,role_1,role_2,role_3,role_4,role_5,role_6,role_7,role_8,role_9,role_10,role_11,role_12,role_13,role_14,role_15,role_16,role_17,role_18,role_19,role_20,role_21,role_22,role_23,role_24,role_25,role_26,role_27,role_28,role_29,role_30,role_31,role_32,role_33,role_34,role_35,role_36,role_37,role_38,role_39,role_40,role_41,role_42,role_43,role_44,role_45,role_46,role_47,role_48,role_49,role_50,role_51,role_52,role_53,role_54,role_55,role_56,role_57,role_58,role_59,role_60,role_61,role_62,role_63,role_64,role_65,role_66
Precuneus L.4,9,99,24,12,291,23,1010,515,312,127,43,29,46,13,5,300,7,8249,1456,686,9717,7251,1198,243,40,3851,238,391,3163,3058,501,238,551,100,131,680,190,27,28,1122,358,357,229,11,293,54,3,2,494,41,15,30,2,204,56,13,20,20,77,28,7,9,0,11,2,1,0
Parietal Sup R.2,11,102,24,31,287,13,1206,379,205,357,64,32,110,49,39,314,2,9970,911,271,12255,5605,776,600,20,2754,931,663,4524,4973,409,260,667,48,70,308,826,137,46,1032,980,788,560,22,237,89,4,6,202,478,47,93,10,386,210,37,15,51,111,197,77,53,0,81,44,25,0
Precuneus R.3,11,147,35,20,710,33,1299,842,687,382,96,19,104,24,12,1507,4,13667,3861,1102,9251,10510,4327,1498,88,6519,1875,1625,4267,6665,960,586,497,64,134,2630,1124,166,72,2517,638,990,1412,57,388,48,1,0,1847,251,47,129,0,858,177,26,19,25,274,113,27,21,0,35,7,2,0
Parietal Sup R.8,31,220,325,140,577,1484,2037,4599,623,1235,2177,119,264,619,215,718,3164,14130,11908,30678,15559,55890,2558,1904,10847,6450,2185,18934,7451,25555,16102,481,1891,1804,353,1589,1729,1537,6705,2972,1458,10488,2315,2960,902,866,5,19,1515,2032,2697,170,497,1145,1478,2105,86,303,365,581,1711,211,105,176,542,132,0
Postcentral R.5,17,172,87,49,472,157,1809,1626,622,648,372,37,202,90,61,553,84,13747,4109,3967,11329,22625,2082,1385,721,7033,1823,4469,5712,11849,3159,599,766,245,238,1470,1279,326,388,3700,1663,2950,1822,332,473,181,12,0,1566,920,390,166,32,1181,366,149,42,62,559,444,194,33,3,146,39,48,0
Parietal Inf R.5,20,213,119,71,682,260,1913,2373,744,994,579,73,267,204,97,847,217,14764,7138,6961,13512,30428,2824,2213,1246,7585,3319,7117,5511,16343,5826,576,1306,562,280,1850,2249,1202,914,3549,1714,5070,2542,598,869,427,9,6,1725,1418,610,228,146,1507,1074,402,63,131,641,588,497,103,7,179,145,63,0
Precentral R.4,16,176,77,43,502,146,1790,1483,694,641,280,72,186,80,54,602,120,13764,3823,3669,10962,19825,2308,1388,518,7522,2091,3766,5827,11379,2242,594,1344,435,216,1528,1219,293,352,3905,1512,2415,1946,187,722,305,24,0,1766,897,268,162,30,1196,377,86,178,124,569,432,176,57,0,129,37,46,0
Occipital Sup R.1,22,280,147,84,1124,324,2889,3645,1269,1199,883,84,434,202,131,2294,280,27418,14226,11092,26962,57675,7314,3085,1706,14984,2893,12370,11811,29551,11230,739,1770,827,215,4330,4021,694,1555,5834,2649,7897,3945,1328,908,355,25,7,3883,1824,1266,459,69,2781,1158,386,69,187,1223,875,373,221,27,438,225,100,0
Precuneus R.4,9,123,23,13,482,16,1122,588,434,190,49,25,78,15,4,631,0,11116,2116,583,10903,8504,2237,427,34,5183,605,618,3550,3803,597,309,506,53,124,1072,679,55,26,1441,399,564,402,21,293,61,1,0,744,56,14,125,2,392,101,20,13,25,195,29,8,17,0,19,1,0,0
Insula L.1,5,23,6,4,23,2,142,54,43,28,4,0,5,4,0,2,0,580,58,30,940,405,38,15,1,333,45,21,207,285,15,10,0,0,1,44,19,12,1,122,21,36,39,0,4,0,0,0,58,0,0,0,1,20,9,2,0,0,3,0,0,0,0,0,0,0,0
Insula L.3,6,34,12,3,69,10,214,150,75,10,8,3,2,2,0,52,3,1247,301,190,1199,1257,145,6,7,572,0,26,368,406,74,39,42,10,13,110,8,0,4,211,9,16,11,0,16,2,0,0,119,0,0,1,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0
Insula L.4,5,18,8,2,13,5,104,50,22,16,4,0,3,1,0,2,1,326,31,43,668,332,17,7,2,170,23,32,161,153,6,3,0,0,1,11,12,4,2,66,11,11,24,0,6,0,0,0,16,0,0,1,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0
Insula L.6,3,8,1,2,5,0,59,5,2,9,0,0,1,1,0,1,0,176,2,0,352,35,0,6,0,17,9,0,132,75,0,2,0,0,0,1,2,2,0,4,6,4,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Rolandic Oper L.2,7,43,12,9,75,4,263,128,62,88,20,6,15,8,3,58,0,1423,194,65,1710,1040,127,137,3,424,189,176,467,693,83,23,79,2,11,51,72,25,10,177,82,91,123,6,27,21,0,0,49,42,5,1,0,31,26,6,6,1,17,9,3,5,0,1,2,0,0
Frontal Inf Oper L.2,10,64,38,7,166,70,345,482,139,48,46,14,9,2,2,223,67,2235,1281,1312,1943,3781,598,55,105,810,60,293,569,1352,308,50,178,82,34,346,41,4,12,257,41,71,58,12,80,27,0,0,197,15,13,0,0,19,3,0,4,1,4,5,1,1,0,1,0,0,0
Frontal Inf Orb L.7,4,15,5,1,15,2,78,38,15,3,2,1,1,0,0,4,0,283,34,23,508,248,18,3,1,99,0,5,111,70,9,3,11,1,0,12,2,0,0,14,2,2,0,0,3,1,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Insula R.2,14,93,38,53,219,33,501,433,126,442,130,21,146,97,104,241,8,3228,886,531,3040,3340,407,683,89,814,662,970,636,2976,639,59,306,40,29,155,844,267,133,211,564,1020,419,42,94,82,4,3,64,876,162,107,20,351,385,54,5,41,121,416,224,63,1,163,157,111,0
Putamen L.2,2,8,1,0,8,0,26,8,4,0,0,0,0,0,0,2,0,61,8,0,140,42,4,0,0,24,0,0,30,4,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thalamus L.4,3,9,2,1,7,0,37,13,3,3,1,0,1,0,0,1,0,83,11,0,208,73,3,1,0,22,2,3,46,17,4,3,0,0,0,1,2,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Occipital Inf L.1,23,260,36,217,850,3,2621,726,1202,2952,151,43,978,445,1172,955,0,20193,2391,67,19354,7690,4481,6082,0,11709,5567,1589,9705,31108,1207,682,758,12,203,3365,7129,1381,30,5839,7394,6994,10475,56,1136,224,12,2,3494,15842,239,1278,30,6341,2908,270,17,279,2815,8165,1479,333,58,2597,2525,4168,0
Occipital Mid L.1,43,317,421,482,624,1154,1714,5775,723,4287,5248,195,1431,3303,2636,438,906,9556,10200,22161,11138,48033,2024,5872,11513,4176,8809,39772,3731,36834,32828,274,2411,1727,665,1108,6800,8398,16658,1540,4745,49846,7704,11357,1372,3016,9,15,1065,23413,18662,771,2852,4280,13537,13836,56,1207,2004,10931,24492,1435,748,4532,13629,8757,0
Occipital Mid L.2,25,291,58,242,948,7,2572,1246,1293,3418,335,67,1093,643,1315,1136,0,20319,3959,145,17909,13072,4658,7159,7,11460,8327,3521,8690,33891,3526,643,1204,43,422,3396,8565,2557,94,5270,6441,10849,11258,193,1536,532,10,0,3694,18377,766,1120,46,7226,4647,730,44,395,2993,9121,2638,494,73,2875,3443,4660,0
Calcarine L.2,30,273,124,311,693,67,2590,2081,1105,3392,964,112,1110,1343,1686,345,5,17246,5031,1415,17358,20972,3384,5641,237,10128,5603,7709,8666,38793,8246,467,1897,241,466,2254,6031,4268,951,5219,8765,18254,9706,1010,1645,1184,4,0,2617,18659,2383,1175,364,5953,7457,2615,145,651,3185,8790,7233,808,386,3035,6489,5732,0
Lingual L.4,28,258,94,284,571,45,2663,1557,1125,3283,611,75,988,1087,1533,320,5,16305,3040,959,18441,17184,2509,5260,125,11156,5541,5244,9635,37681,4834,457,1068,165,487,2156,5193,3865,566,5807,8185,14277,10475,430,1506,701,1,0,3069,18222,1274,703,289,6409,6014,1600,80,414,2918,8327,5151,568,334,2593,5452,5249,0
Calcarine L.3,40,317,327,453,677,668,1909,4884,776,4175,3743,181,1471,2936,2533,569,317,11709,9079,13352,12596,43084,2099,6127,5781,5550,9141,27714,3818,37818,27020,306,2359,1376,607,1198,7575,7575,9609,1821,5925,44336,7460,7162,1552,2374,8,27,1049,23701,12259,967,2277,4769,13299,10415,67,1069,2180,10847,21456,1436,693,4655,12839,8582,0
Lingual L.5,41,338,371,449,771,1008,1736,5646,818,4344,4218,211,1554,3009,2425,778,885,11082,11540,20338,11243,47497,2626,6606,9350,4337,9871,34317,3609,37409,29241,315,2609,1951,561,1186,8485,7415,13300,1653,4617,48964,8179,7526,1406,2887,19,12,1205,23660,13866,1063,2764,4458,14211,10989,100,1221,2518,11180,21304,1554,697,4924,12688,7901,0
Occipital Sup L.5,33,323,182,346,934,173,2300,3249,1159,3935,1703,147,1429,1717,1863,1268,22,16128,8791,3850,15900,29971,3927,6854,910,8906,9473,14692,5412,39324,14784,505,2484,451,536,2466,9677,5972,2654,3461,6782,27828,10461,2463,1641,1698,10,5,2358,20834,4907,1427,628,6721,10471,4388,90,835,3337,10302,10613,1193,395,4305,7695,6245,0
Occipital Inf L.2,34,319,220,341,762,415,2364,3629,1111,3750,2027,198,1376,1741,1801,536,268,15316,7279,8753,16399,34243,3083,5710,2945,8816,8335,17343,6763,39689,15360,461,2901,1012,815,2107,7575,5798,4911,3820,7216,27210,9362,2213,2147,2253,33,19,2431,19375,6247,1320,992,6421,10722,4469,176,1074,3207,9729,10594,1375,318,3972,7343,6076,0
Occipital Mid L.11,36,325,269,361,694,432,2507,4103,1103,4002,2979,203,1432,1892,1837,421,149,13397,7382,8211,16901,42502,2856,5479,3565,7661,8399,26202,7220,42498,19944,482,2969,835,662,1866,7711,8146,5511,4341,7170,30587,11095,5761,2187,2781,11,18,2421,19491,10364,1007,1019,6920,10766,6850,265,1189,3091,10304,12319,1372,311,4339,7143,5913,0
Occipital Mid L.12,26,312,104,221,863,130,2825,2024,1367,3010,663,169,1214,780,1027,755,43,19421,4917,3210,20002,22892,4204,5204,600,11594,7930,6837,10722,32596,5333,633,2983,583,703,3313,7772,3515,1125,6008,7549,13694,9557,454,2615,941,9,29,3942,13917,1514,895,493,8052,5456,882,209,818,3253,6559,3677,1172,59,3642,2991,3112,0
Occipital Inf L.3,33,258,234,294,479,540,2802,3130,1087,3002,2174,126,936,1286,1456,234,408,15009,5172,9598,19734,37742,1969,3888,4180,9945,3341,19591,11513,41904,12198,542,2039,927,641,2132,4093,4396,5496,6154,8004,18393,10673,2459,1722,1278,21,16,3147,15017,7526,601,712,6316,5717,3262,89,639,2607,7576,6930,730,207,2458,4868,4872,0
Occipital Inf R.1,19,231,20,151,579,0,2880,357,1154,1949,59,46,880,222,688,475,0,18367,684,0,22850,4747,2863,3375,0,13682,3262,566,13111,23009,350,568,796,0,211,2856,4852,808,0,7006,8247,2824,6688,8,1106,147,7,0,3630,8912,66,574,0,6846,1504,81,55,216,2588,4345,552,348,34,2672,1075,2060,0
Occipital Mid R.1,46,258,485,550,496,1437,1472,5569,631,3841,6419,104,996,4191,3133,388,1184,8087,10526,24112,10515,41585,1656,4918,15309,4115,5415,40651,3150,36768,37853,253,1380,1339,329,1043,4626,8395,22335,1415,3630,50287,7150,14515,839,1719,4,4,908,22992,23490,609,4102,3157,10871,19867,48,593,1657,8410,32465,711,1238,2673,17978,10702,0
Occipital Inf R.2,23,264,38,215,853,2,2629,822,1267,2990,168,38,960,456,1145,1083,0,19934,2944,42,19226,8695,4429,6348,0,12348,6035,1961,9794,31639,1707,686,721,10,319,3600,7071,1573,17,5721,6750,7553,10683,56,1193,218,7,0,3874,15930,301,956,23,7076,3074,338,17,231,2741,7758,1523,308,62,2581,2532,4003,0
Lingual R.2,17,253,39,97,805,12,2659,867,1495,1243,188,109,860,173,307,775,0,19752,1977,317,22239,11430,5321,2366,20,16680,1525,1946,10013,17508,1668,784,1821,56,492,4807,5273,444,120,6999,5816,3654,5207,92,1527,314,16,7,5162,3518,387,1009,8,5585,1548,166,158,395,3644,2274,491,540,7,2076,468,621,0
Lingual R.4,18,223,35,118,523,8,2779,667,1203,1396,166,53,811,204,438,363,0,16639,1198,181,23904,9423,2981,2382,10,14223,1570,1596,12437,19196,1240,669,896,35,350,3336,3814,670,84,6879,7457,3304,5295,70,1009,187,4,1,4128,4995,386,525,16,5923,1557,120,51,194,2796,2652,624,322,41,2300,638,1071,0
Lingual R.5,42,307,379,482,656,896,1757,5306,689,4115,4592,200,1383,3288,2704,578,531,10528,10276,17407,11504,44952,1994,6169,8378,4661,7633,32829,3911,36579,30566,258,2555,1811,571,1080,6862,7105,13023,1536,5209,48648,7034,9843,1357,2764,10,30,986,23652,15662,873,3041,4186,12704,12566,64,1260,1800,10271,24796,1478,727,4355,14227,9136,0
Calcarine R.3,23,257,53,200,615,19,2917,1010,1304,2414,270,138,977,516,966,383,0,18861,1967,458,21436,11749,2927,4101,42,14562,3418,2118,11286,29828,2751,534,2100,128,468,3213,4844,1552,178,6682,8778,7260,8367,142,2200,752,21,2,4027,11657,520,698,118,6928,3294,433,282,740,3147,5645,1966,869,72,2775,2351,3033,0
Occipital Inf R.3,33,286,207,321,657,357,2477,3185,1157,3445,1897,148,1113,1552,1650,427,164,14699,7002,7373,17262,31858,2901,5294,2417,9895,5963,16920,8480,41893,13449,498,2115,738,580,2410,5998,5352,4461,4894,6844,22268,10374,2014,1825,1719,5,16,3119,17715,6014,733,759,6725,8259,4173,106,770,2982,8565,8710,950,365,2989,6298,5545,0
Occipital Mid R.7,40,336,350,430,653,933,1866,5434,925,4354,3855,148,1510,2791,2301,364,903,10048,9273,19357,13395,47272,2166,5397,8330,6168,10805,32257,3796,39389,28236,294,1783,1211,736,1305,7443,8987,11982,2279,4638,45094,9487,6142,1430,2015,7,10,1494,22982,12634,972,2267,5441,14098,10104,61,926,2757,11231,19333,1020,682,4723,11441,7572,0
Occipital Sup R.6,27,305,101,250,882,77,2736,2011,1355,3135,722,189,1203,850,1276,979,10,19310,4677,1861,19610,21369,4060,5858,315,12675,6285,6442,9009,35514,7305,595,3137,420,639,3177,8090,2891,932,5471,7592,13769,9630,536,2469,1556,33,17,3828,15650,1959,1149,246,7474,6159,1344,269,924,3377,7836,4125,1286,89,3281,3718,4276,0
Occipital Inf R.4,36,333,281,349,806,765,2327,4696,1221,3753,2669,256,1347,1921,1785,695,823,13597,10243,16454,16677,43921,3533,5776,6208,8595,7397,23053,6684,42538,21260,496,3664,1972,820,2570,7732,6075,7852,3968,5747,32643,10208,3077,2672,2901,13,48,2821,18831,8392,986,1685,6939,10705,5210,185,1386,3410,9161,12053,1493,275,3716,7430,5900,0
Occipital Inf R.5,24,237,115,161,466,153,3068,1722,1077,1673,798,117,911,475,598,363,59,16014,2880,2744,25602,24338,2261,2447,811,12135,1835,6967,15261,26695,4434,624,1804,483,630,2429,3770,1754,1126,7218,9036,7949,5324,749,1656,696,4,5,3332,6021,2078,466,229,6349,3000,833,99,400,2632,3174,1988,703,42,2745,1176,1535,0
Calcarine L.1,33,367,200,328,986,304,2410,4082,1401,4160,1791,196,1555,1706,1655,923,78,17135,9550,8088,14125,40497,4164,7606,1929,9847,11663,17575,5400,42105,16753,491,2771,1048,866,2923,9561,5149,3832,3140,6857,33662,11387,2292,2369,2077,11,10,3117,20949,4884,1413,1118,7272,11377,4356,226,1012,4305,10540,9676,1430,333,4292,7299,5123,0
Occipital Mid L.3,38,380,324,379,1008,837,2373,5978,1274,4330,3423,244,1632,2307,1869,678,672,15594,13966,19983,12503,57955,4652,6847,7379,6877,10313,31519,5140,46908,29733,347,3467,2349,710,1861,10386,7191,9722,3249,6046,46408,10457,6036,2324,3024,48,16,2512,20895,10272,1723,2127,6687,12719,7517,291,1286,4108,11016,15609,1498,307,4678,8581,5593,0
Lingual L.1,23,311,68,185,1008,30,3160,1652,1562,2924,377,72,1061,584,780,1128,1,25460,5016,944,18689,21724,5487,5902,74,14619,9480,5055,12013,35153,3859,846,1635,118,259,4399,8060,2614,339,6892,8398,12591,10682,195,1368,400,6,0,4879,12128,731,1076,109,7986,4320,786,66,288,3247,5840,2169,597,145,2778,2262,2044,0
Lingual L.2,27,312,119,232,862,142,3119,2419,1518,3081,788,151,1155,973,1022,473,34,22727,6166,3531,17939,28412,4798,5126,670,12750,7389,8404,10752,38935,7283,746,2760,733,599,3629,6769,3580,1389,6637,9317,17225,10746,576,2302,1102,28,8,4671,13220,1570,1335,543,7597,6659,1652,315,604,3783,6756,4476,965,172,3064,3695,2773,0
Lingual L.6,36,334,258,372,823,503,2329,4559,1342,4349,2524,142,1249,2215,1898,959,219,15231,11239,11905,11582,43207,3877,7008,3743,7737,9799,25802,6099,46433,20748,372,1987,1168,723,2233,7384,7112,6459,3646,5206,39344,13195,3614,2254,1594,8,10,3375,22959,7089,872,1778,7153,10270,6782,168,777,3682,10070,13601,946,508,3189,9252,5860,0
Fusiform L.6,29,352,165,241,1032,270,2755,3172,1373,3160,1297,182,1580,1051,1036,860,146,20634,7540,5939,19175,33993,5058,5057,1599,11316,8525,13127,8957,35148,9511,433,2691,998,907,2701,10718,3968,2675,5418,8690,20473,8707,1322,2203,1554,31,3,2901,11646,3295,1792,563,7249,9147,2348,230,839,4908,8676,5305,1118,120,4586,3588,2790,0
Cuneus L.3,34,355,219,342,934,319,2622,4214,1333,4363,2113,131,1438,1825,1727,632,115,16947,9821,8028,13688,44188,4576,7185,2073,7662,11511,21219,6798,47476,18153,468,2204,780,621,2354,9469,6857,3923,4009,6763,36914,12152,3809,2066,1414,15,14,3266,22220,5725,1401,1360,7318,10090,4545,100,752,3763,11082,12010,927,224,3808,7283,5309,0
Occipital Mid L.9,23,405,101,152,1784,138,2781,2719,2102,2837,601,186,1491,505,527,2463,62,28318,9024,4500,18315,30231,11019,6916,650,15361,12484,8566,6782,30712,5728,814,3635,570,928,6276,15180,2802,1043,5825,5823,13688,9579,334,2996,1177,24,19,5615,8796,1257,2558,169,8993,6467,782,375,627,6030,5837,1963,1055,56,3624,1418,1121,0
Occipital Sup L.8,37,395,335,331,1126,970,2919,6739,1526,3911,3446,286,1499,1923,1431,940,814,18344,18333,26529,14853,72585,5434,6819,8957,9067,8471,35047,9025,53206,34150,560,4615,2568,960,3228,9383,6109,10048,4935,8065,42717,10679,6196,3099,3498,23,23,3991,16177,9735,1442,1762,8158,11002,6577,289,1317,4012,8113,12011,1706,216,3993,6004,3725,0
Calcarine L.5,29,390,158,248,1241,171,3060,4034,1632,3778,1340,134,1420,1073,1070,1340,15,22730,11754,6061,17388,50786,5784,7470,984,12710,12661,17307,9966,43811,16598,670,2911,486,620,3766,10499,4597,1963,5928,8161,27399,11374,1842,2141,1162,13,2,4203,15680,3553,1479,455,8777,7976,2705,99,612,3894,7901,5509,1035,185,3764,3701,2839,0
Calcarine R.1,31,380,171,294,1038,221,2621,3677,1484,3963,1464,241,1639,1368,1442,1023,50,19547,8205,5966,15404,38366,4531,7088,1283,11036,12241,14778,6226,39640,14155,418,3395,1117,1106,2989,10578,4519,2598,3476,7706,27750,10576,1934,3009,2334,21,21,3334,18803,3955,1413,824,8317,10620,3042,352,1140,4496,10220,7545,1713,184,4656,5662,4388,0
Occipital Mid R.2,41,404,429,391,1029,1589,2476,8014,1362,4114,4734,284,1732,2496,1841,779,2330,15704,19174,40534,14117,77491,4277,5932,15950,8446,8487,42354,4913,51105,44031,404,4048,3845,1305,2548,10124,6699,16442,3077,6402,52304,9468,8639,2761,3432,41,36,2462,18141,15099,1497,2720,7468,14428,9350,249,1329,4281,10110,16555,1651,345,5263,8528,5312,0
Lingual R.1,27,364,111,240,1185,97,2796,2975,1703,3831,779,78,1251,926,1123,1344,23,21837,9468,3587,17083,36152,5776,7672,440,13247,12743,10605,8327,41272,10696,794,1621,330,586,4646,9636,4081,1071,4999,6599,22096,13551,533,1653,587,0,0,4956,17605,1985,1387,285,8562,6795,1724,70,341,3708,8486,4139,558,225,3226,3836,3289,0
Fusiform R.4,34,358,214,347,1088,335,2268,4207,1320,4363,1974,185,1437,1895,1780,1462,92,16716,12680,8651,12302,38933,5160,7754,2207,6803,12096,20311,5825,42271,18042,402,2989,1139,545,2437,10141,6125,4216,3262,5658,36051,12002,2772,2155,1936,23,11,3094,22621,5289,1488,1387,6883,10769,5036,172,1114,3847,10809,11321,1250,326,3855,8175,5555,0
Fusiform R.5,25,324,159,141,1057,374,3143,3375,1708,2087,1066,164,993,403,457,834,327,24302,9434,10252,22226,42112,6791,4095,2339,15794,4822,13692,11867,34429,8531,842,2917,1025,1026,5350,7172,1711,2161,7134,6411,12484,8272,883,2517,1273,29,14,5594,6014,2694,1424,81,6925,3678,749,226,480,3978,4072,1340,553,38,2234,1066,972,0
Lingual R.3,26,299,116,209,930,146,3135,2288,1455,2917,809,74,1061,728,917,669,47,24614,6530,3770,17985,28816,5557,5615,762,12643,6672,10319,11407,38765,5701,832,1760,250,341,3824,6997,2551,1421,7421,9077,15429,10798,523,1453,527,3,0,4532,12455,2212,1458,225,6975,4612,1192,114,312,3390,6650,3129,571,99,2787,2805,2535,0
Lingual R.6,37,363,274,392,836,525,2114,5121,1201,4599,2824,186,1488,2367,2054,809,157,13312,10739,13039,11512,48224,3001,7139,4160,6892,11901,27056,4650,42840,25836,323,2504,1330,733,1822,8335,7739,7209,2724,5044,43448,11394,4275,2275,2350,9,13,2495,24535,8465,985,1693,6343,13081,7968,130,1041,3719,11120,14847,1275,484,3988,10312,6475,0
Fusiform R.9,26,371,131,194,1336,197,2711,2973,1570,2836,922,171,1562,709,772,1460,100,23553,8524,5378,19750,33192,7061,5278,1062,13132,8524,10722,8319,31188,7964,614,2792,745,884,3741,12754,2686,1682,5565,7476,16546,8213,756,2128,1314,34,6,3549,9373,2296,2311,325,7594,7194,1325,257,652,5308,7439,3156,1070,59,4336,2226,1963,0
Occipital Sup R.5,37,362,290,376,840,646,2453,5234,1281,4396,2965,183,1518,2282,1877,458,447,15035,10632,15110,12251,52272,3877,6439,5129,6985,10717,27770,5664,47094,24751,354,2542,1580,866,1800,8950,7813,7857,3540,6224,43561,11494,5049,2328,2185,17,12,2788,21770,8446,1203,2061,6859,12278,7061,218,977,4048,11103,15182,1254,387,4118,8757,5669,0
Occipital Sup R.7,44,383,511,435,948,2069,2326,8842,1377,4343,6131,206,1436,2993,2051,643,3005,13799,20864,50590,11208,82901,4324,6783,22944,7158,6725,57266,5068,56197,53434,421,2889,3083,831,2263,8290,6803,23489,3441,5134,60903,12076,13044,2201,2841,21,6,3162,19546,19911,1343,3432,6805,11569,12985,145,1111,3865,10204,20626,1134,502,3745,9849,5964,0
Calcarine R.2,23,365,83,170,1327,57,3038,1971,1757,2313,490,267,1606,592,632,1356,10,28853,5459,1480,19520,22083,7734,3924,197,16493,6974,4373,8237,25852,5011,681,4444,493,1039,4422,11720,1692,464,5980,9338,11168,6328,474,3304,1364,41,22,4340,7306,819,2454,242,8812,6587,839,532,1081,5740,5204,2447,1826,67,4525,1905,1391,0
Occipital Sup L.4,21,294,52,158,1008,26,3120,1416,1643,2550,248,50,907,414,642,1012,0,26852,4215,865,20086,17602,6096,5680,60,16170,7217,2721,11126,35243,3733,889,972,93,362,4784,7611,1901,203,7409,7153,8892,9317,173,1427,360,5,0,5751,9941,367,963,145,7066,3740,308,87,151,3338,5315,1529,311,23,1904,1524,1653,0
Occipital Sup R.4,26,353,110,215,1289,88,2964,2817,1795,3196,776,106,1300,824,912,1329,9,25214,9322,2770,18403,31081,7989,6936,354,14392,8731,8126,8342,41762,9968,772,2022,322,677,5167,10960,3290,924,5823,7271,19355,10378,920,2118,965,16,0,5195,12766,1601,1730,356,8115,7086,1389,172,396,4930,7259,4031,714,67,3108,2926,2373,0
Calcarine R.6,32,394,208,288,1103,341,2923,4885,1591,4105,1900,141,1471,1417,1302,1061,126,19663,12886,11025,16287,58271,4805,7310,2381,11385,12522,22954,8712,46447,22006,609,2612,853,944,3300,9630,6018,3807,5105,7550,33571,12406,2620,2352,1385,10,1,4066,18031,5424,1269,816,9072,9738,4159,68,619,3831,8968,7654,1052,259,3956,5088,3626,0
Fusiform L.4,10,185,13,32,766,0,1874,415,1271,578,31,19,317,42,47,949,0,17595,1739,0,15392,5646,5545,1174,0,13792,1960,399,7311,7877,444,789,415,0,185,4561,2663,180,0,6024,2109,1088,2345,10,474,52,1,0,5222,723,20,501,0,2606,552,26,43,22,1689,521,65,69,1,325,54,34,0
Fusiform R.1,14,215,31,60,701,16,2657,785,1159,942,130,32,502,64,154,652,0,21706,2340,532,21061,12620,3769,1834,36,14706,2749,1781,12107,14699,1268,876,669,64,129,3321,3408,277,96,7530,4743,2139,3318,50,648,80,3,0,4146,2204,267,548,8,3831,580,19,42,54,1984,1411,127,158,0,859,146,252,0
Occipital Sup L.2,21,239,64,146,639,35,3298,1258,1206,2158,366,47,635,379,550,613,2,24830,2464,918,21856,20849,3653,4365,110,14264,4472,4524,14617,33756,3190,821,818,94,325,2548,4492,2100,327,8878,7241,6761,8850,186,999,398,3,2,3989,7907,840,534,75,4784,2100,563,36,187,2075,4345,1324,136,57,1187,1134,1367,0
Occipital Mid L.5,17,255,32,104,941,15,3181,767,1295,1811,135,41,710,165,365,1271,1,30130,1891,417,21146,12822,5813,4221,28,15096,5345,1895,13602,24651,1367,907,707,59,332,3051,6332,1107,103,8827,6644,3324,7454,29,939,245,13,0,4149,5848,287,1098,47,4937,1405,92,33,131,2280,3581,467,136,4,1466,466,856,0
Temporal Mid R.3,18,339,77,76,1783,101,2814,2355,2104,1454,363,147,830,203,149,2880,32,32424,10739,3997,19467,29731,14153,4147,399,17585,5401,5866,9604,23565,4290,971,3363,530,878,7815,9086,997,521,7445,4004,7340,5669,230,2673,650,21,19,7157,2369,491,1840,68,6007,2591,359,322,342,4195,1765,494,508,26,1348,255,185,0
Occipital Sup R.2,22,268,71,160,861,39,3180,1683,1454,2423,415,40,721,473,613,945,0,24898,5284,1396,20869,24048,5275,5311,126,15406,5690,5269,12514,37607,5082,936,758,120,359,3834,5232,2370,367,8420,6760,9644,9906,273,1085,299,9,0,5066,9026,855,883,122,5365,3072,721,49,161,2640,4660,1800,181,67,1369,1472,1512,0
Occipital Mid R.3,19,302,57,114,1230,51,3179,1545,1631,1951,284,84,886,248,386,1825,11,30965,4593,1828,21221,22289,7770,4979,174,16763,5933,3895,11661,28028,3162,1051,1690,209,623,4345,7975,1045,357,8615,6703,6579,7830,87,1595,505,16,0,5467,6059,629,1665,67,5690,2575,239,134,211,3242,3754,769,397,8,1840,681,854,0
Temporal Mid R.6,10,157,26,19,670,28,1913,724,1033,339,47,42,133,30,15,887,12,19360,2841,1025,15034,11079,5199,948,46,12120,738,712,8860,8891,460,675,972,129,220,4091,1014,68,38,5356,1171,1161,1483,13,808,85,6,0,4321,240,18,272,18,1126,182,2,93,64,668,164,51,20,0,72,6,6,0
Temporal Mid L.11,10,87,28,17,228,30,723,470,376,225,55,13,31,24,11,243,11,4362,1284,721,7488,5652,1341,354,56,3841,541,692,2647,4042,433,193,209,48,39,1281,274,108,52,1204,127,456,737,8,121,34,1,0,1510,168,24,5,2,190,75,20,6,11,27,39,25,6,0,6,10,2,0
Temporal Inf L.12,11,106,30,25,255,20,1025,554,470,340,85,9,74,40,20,190,0,6056,1222,496,10918,7677,1163,592,48,4941,652,1139,4939,5519,745,315,177,19,30,1172,483,165,57,2198,518,868,1314,44,119,29,0,0,1817,291,48,62,7,526,143,47,1,16,162,119,56,10,2,30,14,7,0
